Fecha_publicacion,username,Texto_tuit,nombre_tw,location,description,followers_count,geo_location,PARTIDO_COALICION,ENTIDAD,NOMBRE_CANDIDATO,EDAD
Tue Jul 31 17:12:54 +0000 2018,yoladelatorre,"Hoy cumple años una gran mujer, joven ajedrecista, activista social y gran representante duranguense: @karlaSolisluna recibe un fuerte abrazo motivo de tu cumpleaños. Mis mejores deseos de salud y amor #Felicidades 🎂 https://t.co/H5ojTJi3YF",Yolanda de la Torre,México,"Magistrada TSJED. Senadora de la República LXIII Leg. Dip Federal LXI y LXIII Leg. Orgullosamente duranguense, comprometida con los #DerechosHumanos y la #Niñez",8498,True ,Partido Revolucionario Institucional,NACIONAL,YOLANDA DE LA TORRE VALDEZ,57
Tue May 25 23:41:22 +0000 2021,espejohernandez,"Presentes en el evento Unidos por la Transformación de Veracruz, BocaDelRío y Médellín, hacia un proyecto metropolitano de desarrollo urbano y sustentable. @LaRegeneracion_ @mario_delgado @Faby_Nava77 @FUERZA_MORENA @PartidoMorenaMx @EstatalComite @CENMorenaMX @Morena https://t.co/I3vTktnLA8",Rosa María Hernández Espejo🌹,"Veracruz, Mexico","Mujer, humanista, periodista y académica. Totalmente entregada y enamorada de #Veracruz #ConElPuebloTodoSinElPuebloNada #EsUnHonorEstarConObrador",2456,True ,Juntos Hacemos Historia,VERACRUZ,ROSA HERNANDEZ ESPEJO,59
Sat Jan 23 22:12:49 +0000 2021,espejohernandez,¿Cómo procurar la biodiversidad?  @eli8427 @Faby_Nava77 @fidelps @IsabelZamudio3  @Veracruz @victorochoa1968  @AnaLauraPerez @ManoloVictorio  @EsauValencia @VeronicaHuerta @barragan_miguel @LuisBaqueiro_mx @Guadalupehmar @ManoloVictorio @Alaide_Difusion @xeuradio https://t.co/5kJZpIQsX2,Rosa María Hernández Espejo🌹,"Veracruz, Mexico","Mujer, humanista, periodista y académica. Totalmente entregada y enamorada de #Veracruz #ConElPuebloTodoSinElPuebloNada #EsUnHonorEstarConObrador",2456,True ,Juntos Hacemos Historia,VERACRUZ,ROSA HERNANDEZ ESPEJO,59
Fri Jun 25 15:20:11 +0000 2021,jccalymayor,Grave problema de contaminación en Chiapas. Poseemos el 30% del agua dulce del país pero el 80% de nuestros ríos y arrollos están contaminados con aguas negras y residuales. https://t.co/nTQ9y5IY7j,Juan Carlos Cal y Mayor,"Tuxtla Gutiérrez, Chiapas",Construir ciudadanía puede salvar a México.,7687,True ,Movimiento Ciudadano,CHIAPAS,JUAN CARLOS CAL Y MAYOR FRANCO,54
Thu Jun 24 07:25:15 +0000 2021,jccalymayor,"""Estabilizar el clima del planeta nos obliga a eliminar completamente las emisiones de carbono. No vale con reducir las emisiones, hay eliminarlas."" David Wallace-Wells https://t.co/ElUFM6sqqn",Juan Carlos Cal y Mayor,"Tuxtla Gutiérrez, Chiapas",Construir ciudadanía puede salvar a México.,7687,True ,Movimiento Ciudadano,CHIAPAS,JUAN CARLOS CAL Y MAYOR FRANCO,54
Sun Jun 20 10:51:15 +0000 2021,jccalymayor,"México y Brasil son los únicos países de América Latina en el ranking de los 15 países que más emiten dióxido de carbono CO2 en el mundo, según datos del Global Carbon Atlas, una colaboración entre la red internacional de científicos Future Earth y la ONU. https://t.co/qZpAJ2aQws",Juan Carlos Cal y Mayor,"Tuxtla Gutiérrez, Chiapas",Construir ciudadanía puede salvar a México.,7687,True ,Movimiento Ciudadano,CHIAPAS,JUAN CARLOS CAL Y MAYOR FRANCO,54
Wed May 12 14:16:01 +0000 2021,jccalymayor,"Sigue el deterioro ambiental. La tumba, quema y roza, sigue como práctica tradicional sólo que ahora la austeridad de la 4t no dejó sin guardabosques. https://t.co/wCYomKdCoH",Juan Carlos Cal y Mayor,"Tuxtla Gutiérrez, Chiapas",Construir ciudadanía puede salvar a México.,7687,True ,Movimiento Ciudadano,CHIAPAS,JUAN CARLOS CAL Y MAYOR FRANCO,54
Thu Apr 22 17:51:33 +0000 2021,jccalymayor,"Los incendios forestales no están siendo atendidos, el 80% de nuestros ríos están contaminados y hemos perdido miles de hectáreas por la deforestación. impulsaré  una agenda que trabaje a favor del Imedioambiente y retome el uso de las energías limpias.  #DiaMundialDeLaTierra https://t.co/Z7dpP4yzTA",Juan Carlos Cal y Mayor,"Tuxtla Gutiérrez, Chiapas",Construir ciudadanía puede salvar a México.,7687,True ,Movimiento Ciudadano,CHIAPAS,JUAN CARLOS CAL Y MAYOR FRANCO,54
Fri Apr 02 15:51:16 +0000 2021,jccalymayor,Esto es derivado del alto grado de contaminación en que se encuentran nuestros  mantos acuíferos... https://t.co/kthVknFG8i,Juan Carlos Cal y Mayor,"Tuxtla Gutiérrez, Chiapas",Construir ciudadanía puede salvar a México.,7687,True ,Movimiento Ciudadano,CHIAPAS,JUAN CARLOS CAL Y MAYOR FRANCO,54
Fri Mar 05 07:10:00 +0000 2021,jccalymayor,"La energía eléctrica no es propiedad de la nación. Es creada por la acción del hombre utilizando recursos naturales, unos contaminantes y otros no. La CFE  ejercerá el monopolio a costa de la contaminación y sus altos costos de producción que pagaremos todos.",Juan Carlos Cal y Mayor,"Tuxtla Gutiérrez, Chiapas",Construir ciudadanía puede salvar a México.,7687,True ,Movimiento Ciudadano,CHIAPAS,JUAN CARLOS CAL Y MAYOR FRANCO,54
Wed Mar 03 07:43:37 +0000 2021,jccalymayor,"Del total de las emisiones que genera nuestro país, 64% corresponden al consumo de combustibles fósiles, de acuerdo con el Inventario Nacional de Emisiones de Gases y Compuestos de Efecto Invernadero.",Juan Carlos Cal y Mayor,"Tuxtla Gutiérrez, Chiapas",Construir ciudadanía puede salvar a México.,7687,True ,Movimiento Ciudadano,CHIAPAS,JUAN CARLOS CAL Y MAYOR FRANCO,54
Fri Feb 26 18:35:10 +0000 2021,jccalymayor,@HDeLaCruzO @SilviaArely El turismo ortinotologico representa un potencial enorme en Chiapas. Especies endémicas y aves migratorias. Nuestro eatado posee gran parte de la biodiversidad del país.,Juan Carlos Cal y Mayor,"Tuxtla Gutiérrez, Chiapas",Construir ciudadanía puede salvar a México.,7687,True ,Movimiento Ciudadano,CHIAPAS,JUAN CARLOS CAL Y MAYOR FRANCO,54
Wed Jan 27 00:20:40 +0000 2021,carolamora75,En Comisión de Desarrollo Económico puntualicé algunos inconvenientes que se presentaron en la convocatoria de apoyo al comercio y pedí evitar vicios y errores que se cometieron en las emisiones previas pues se debe dar certeza a los solicitantes sobre los procesos y resultados. https://t.co/kY9DszKH5b,Carolina Morales,,"Presido la Comisión de Deporte y Juventud en el Ayuntamiento de Puebla. Apasionada de mi país, de su gente y de sus jóvenes. ❤️ la economía social y solidaria.",1985,False ,Va Por Mexico,PUEBLA,CAROLINA MORALES GARCIA,46
Wed May 20 15:05:16 +0000 2020,carolamora75,"Para crear conciencia sobre la importancia de los polinizadores, las amenazas a las que se enfrentan y su contribución al desarrollo sostenible, las Naciones Unidas declararon el 20 de mayo como Día Mundial de las Abejas 🐝🐝🐝 Cortesía de Rancho la Esperanza, Ayotoxco Puebla🙏 https://t.co/CpHrYuZ9c3",Carolina Morales,,"Presido la Comisión de Deporte y Juventud en el Ayuntamiento de Puebla. Apasionada de mi país, de su gente y de sus jóvenes. ❤️ la economía social y solidaria.",1985,False ,Va Por Mexico,PUEBLA,CAROLINA MORALES GARCIA,46
Wed Mar 03 06:01:06 +0000 2021,juanpablobevi,"Las acciones de nuestros gobernantes, son una injusticia ambiental y social para todas las personas, pero en particular para los jovenes y niños quienes enfrentarán las peores consecuencias de sus decisiones #NoMásPromesasVacías #NoALaIniciativaLIE @senadomexicano",Juan Pablo,"Distrito Federal, México","Mexicano 🇲🇽 Derecho ⚖️ No esperemos ver un cambio, si nosotros mismos no estamos haciendo algo al respecto. 📲 @juanpablobevi",767,False ,Partido Revolucionario Institucional,NACIONAL,JUAN PABLO BELTRAN VIGGIANO,24
Wed Sep 09 23:09:48 +0000 2020,juliancahero,"Gran anuncio de @venadosfc y @LeonesOficial.   El estadio sostenible #EsYucatán será de primer mundo, contará con hotel, restaurantes y museo, sin duda traerá más turismo, empleos y eventos de otra categoría.   Excelente gestión Gobernador, @MauVila, transformando Yucatán. https://t.co/GAIbDfzE4N",Julián Cahero,"Mérida, Yucatán, México.",Hecho en la tierra del faisán y el venado. 🦚🦌,1694,True ,Partido Acción Nacional,NACIONAL,JULIAN ALBERTO CAHERO CORTAZAR,32
Wed May 19 21:00:00 +0000 2021,catymonreal_,"Hoy la escritora, periodista y activista #ElenaPoniatowska, cumple años y quiero celebrarla con esta frase que se me hace fundamental para el empoderamiento, el activismo social y la importancia de reconocer y visibilizar la lucha feminista.  #ConCdeCaty #MujeresHaciendoHistoria https://t.co/KzEz3BUaXr",Caty Monreal,,Madre y esposa  Licenciada en Derecho y Maestra en Políticas Públicas  Activista y Luchadora Social  Feminista,1972,False ,Fuerza Por México,NACIONAL,ELDAA CATALINA MONREAL PEREZ,34
Tue Jan 26 18:00:00 +0000 2021,catymonreal_,¿Conoces la importancia de la educación ambiental? Esta puede lograr que como sociedad generemos conciencia sobre los problemas ambientales que hay nuestra vida y nos impulsa a buscar soluciones responsables y participativas.  #ConCdeCaty #EducacionAmbiental https://t.co/16s3NDts4m,Caty Monreal,,Madre y esposa  Licenciada en Derecho y Maestra en Políticas Públicas  Activista y Luchadora Social  Feminista,1972,False ,Fuerza Por México,NACIONAL,ELDAA CATALINA MONREAL PEREZ,34
Mon Dec 14 22:00:00 +0000 2020,catymonreal_,Recuerda que el logro de la igualdad es necesario para la erradicación de la violencia y tener un país con desarrollo sostenible.  #ConCdeCaty https://t.co/zJnhjtVPOb,Caty Monreal,,Madre y esposa  Licenciada en Derecho y Maestra en Políticas Públicas  Activista y Luchadora Social  Feminista,1972,False ,Fuerza Por México,NACIONAL,ELDAA CATALINA MONREAL PEREZ,34
